Grupo de Prioridade;Cenário;Identificador;Grupo de Processo;Unidade de Negócio;Área de Negócio;Frente;Lider do Cenário;Meu Envolvimento;Situação x Planejamento;Qtde. Execuções Concluídas;Status;Gerado em
P9;CON-01 Criar Lancamento Contabil - Individual;COPRIMAR.CTL.039.V4;Controladoria;COPRIMAR COMERCIO DE PESCADOS E FRUTOS DO MAR LTDA;Controladoria;Controladoria;Walceir Hernandes;Sem Atividade;Ok;1;Concluído;2026-05-08 17:44
P9;CON-01 Criar Lancamento Contabil - Individual;ASTRA.CTL.036.V4;Controladoria;ASTRA COMERCIAL DE PRODUTOS ALIMENTICIOS LTDA;Controladoria;Controladoria;Walceir Hernandes;Sem Atividade;Ok;1;Concluído;2026-05-08 17:44
P9;CON-01 Criar Lancamento Contabil - Individual;DOURAMIX.CTL.044.V4;Controladoria;RACOES DOURAMIX LTDA;Controladoria;Controladoria;Walceir Hernandes;Sem Atividade;Ok;1;Concluído;2026-05-08 17:44
P9;CON-01 Criar Lancamento Contabil - Individual;CASSILANDIA.CTL.050.V4;Controladoria;CASSILANDIA AGROAVICOLA LTDA;Controladoria;Controladoria;Walceir Hernandes;Sem Atividade;Ok;1;Concluído;2026-05-08 17:44
P9;CON-01 Criar Lancamento Contabil - Individual;FPM.CTL.050.V4;Controladoria;FPM ADMINISTRACAO E PARTICIPACOES LTDA;Controladoria;Controladoria;Walceir Hernandes;Sem Atividade;Ok;1;Concluído;2026-05-08 17:44
P9;CON-01 Criar Lancamento Contabil - Individual;BELLO.CTL.057.V4;Controladoria;BELLO ALIMENTOS LTDA;Controladoria;Controladoria;Walceir Hernandes;Sem Atividade;Ok;1;Concluído;2026-05-08 17:44
P9;CON-01 Criar Lancamento Contabil - Individual;GPL_TRADING.CTL.027.V4;Controladoria;GPL TRADING IMPORTACAO E EXPORTACAO LTDA;Controladoria;Controladoria;Walceir Hernandes;Sem Atividade;Ok;1;Concluído;2026-05-08 17:44
P9;CON-01 Criar Lancamento Contabil - Individual;MAR_E_TERRA.CTL.047.V4;Controladoria;MAR & TERRA INDUSTRIA E COMERCIO DE PESCADOS S.A;Controladoria;Controladoria;Walceir Hernandes;Sem Atividade;Ok;1;Concluído;2026-05-08 17:44
P9;CON-01 Criar Lancamento Contabil - Individual;PLUSVAL.CTL.041.V4;Controladoria;PLUSVAL AGROAVICOLA LTDA;Controladoria;Controladoria;Walceir Hernandes;Sem Atividade;Ok;1;Concluído;2026-05-08 17:44
P9;CON-01 Criar Lancamento Contabil - Individual;MAIS_FRANGO.CTL.042.V4;Controladoria;MAIS FRANGO MIRAGUAI LTDA;Controladoria;Controladoria;Walceir Hernandes;Sem Atividade;Ok;1;Concluído;2026-05-08 17:44
P9;CON-01 -CRIAR LANCAMENTO CONTABIL - PLANILHA;PLUMA_AGRO.CTL.008.V4;Controladoria;PLUMA AGROAVICOLA LTDA;Controladoria;Controladoria;Walceir Hernandes;Sem Atividade;Ok;1;Concluído;2026-05-08 17:44
P9;CON-01 -Criar Lancamento Contabil - Planilha;PLUSVAL.CTL.039.V4;Controladoria;PLUSVAL AGROAVICOLA LTDA;Controladoria;Controladoria;Walceir Hernandes;Sem Atividade;Ok;1;Concluído;2026-05-08 17:44
P9;CON-01 -Criar Lancamento Contabil - Planilha;COPRIMAR.CTL.037.V4;Controladoria;COPRIMAR COMERCIO DE PESCADOS E FRUTOS DO MAR LTDA;Controladoria;Controladoria;Walceir Hernandes;Sem Atividade;Ok;1;Concluído;2026-05-08 17:44
P9;CON-01 -Criar Lancamento Contabil - Planilha;PLUMA_EMP.CTL.034.V4;Controladoria;PLUMA EMPREENDIMENTOS IMOBILIARIOS;Controladoria;Controladoria;Walceir Hernandes;Sem Atividade;Ok;1;Concluído;2026-05-08 17:44
P9;CON-01 -Criar Lancamento Contabil - Planilha;PLUMA_GEN.CTL.038.V4;Controladoria;PLUMA GENETICS LTDA;Controladoria;Controladoria;Walceir Hernandes;Sem Atividade;Ok;1;Concluído;2026-05-08 17:44
P9;CON-01 -Criar Lancamento Contabil - Planilha;DOURAMIX.CTL.037.V4;Controladoria;RACOES DOURAMIX LTDA;Controladoria;Controladoria;Walceir Hernandes;Sem Atividade;Ok;1;Concluído;2026-05-08 17:44
P9;CON-01 -Criar Lancamento Contabil - Planilha;FPM.CTL.038.V4;Controladoria;FPM ADMINISTRACAO E PARTICIPACOES LTDA;Controladoria;Controladoria;Walceir Hernandes;Sem Atividade;Ok;1;Concluído;2026-05-08 17:44
P9;CON-01 -Criar Lancamento Contabil - Planilha;CASSILANDIA.CTL.037.V4;Controladoria;CASSILANDIA AGROAVICOLA LTDA;Controladoria;Controladoria;Walceir Hernandes;Sem Atividade;Ok;1;Concluído;2026-05-08 17:44
P9;CON-01 -Criar Lancamento Contabil - Planilha;GPL_TRADING.CTL.025.V4;Controladoria;GPL TRADING IMPORTACAO E EXPORTACAO LTDA;Controladoria;Controladoria;Walceir Hernandes;Sem Atividade;Ok;1;Concluído;2026-05-08 17:44
P9;CON-01 -Criar Lancamento Contabil - Planilha;MAR_E_TERRA.CTL.049.V4;Controladoria;MAR & TERRA INDUSTRIA E COMERCIO DE PESCADOS S.A;Controladoria;Controladoria;Walceir Hernandes;Sem Atividade;Ok;1;Concluído;2026-05-08 17:44
P9;CON-01 -Criar Lancamento Contabil - Planilha;ASTRA.CTL.053.V4;Controladoria;ASTRA COMERCIAL DE PRODUTOS ALIMENTICIOS LTDA;Controladoria;Controladoria;Walceir Hernandes;Sem Atividade;Ok;1;Concluído;2026-05-08 17:44
P9;CON-01 -Criar Lancamento Contabil - Planilha;BELLO.CTL.040.V4;Controladoria;BELLO ALIMENTOS LTDA;Controladoria;Controladoria;Walceir Hernandes;Sem Atividade;Ok;2;Concluído;2026-05-08 17:44
P9;CON-01 -Criar Lancamento Contabil - Planilha;DF_AVES.CTL.042.V4;Controladoria;DF AVES LTDA;Controladoria;Controladoria;Walceir Hernandes;Sem Atividade;Ok;1;Concluído;2026-05-08 17:44
P9;CON-01 -Criar Lancamento Contabil - Planilha;MAIS_FRANGO.CTL.038.V4;Controladoria;MAIS FRANGO MIRAGUAI LTDA;Controladoria;Controladoria;Walceir Hernandes;Sem Atividade;Ok;1;Concluído;2026-05-08 17:44
P9;CON-01 -GERAR CONTABILIZACAO;PLUMA_AGRO.CTL.009.V4;Controladoria;PLUMA AGROAVICOLA LTDA;Controladoria;Controladoria;Walceir Hernandes;Sem Atividade;Ok;2;Concluído;2026-05-08 17:44
P9;CON-01 -Gerar Contabilizacao;MAR_E_TERRA.CTL.045.V4;Controladoria;MAR & TERRA INDUSTRIA E COMERCIO DE PESCADOS S.A;Controladoria;Controladoria;Walceir Hernandes;Sem Atividade;Ok;1;Concluído;2026-05-08 17:44
P9;CON-01 -Gerar Contabilizacao;CASSILANDIA.CTL.052.V4;Controladoria;CASSILANDIA AGROAVICOLA LTDA;Controladoria;Controladoria;Walceir Hernandes;Sem Atividade;Ok;1;Concluído;2026-05-08 17:44
P9;CON-01 -Gerar Contabilizacao;PLUMA_EMP.CTL.047.V4;Controladoria;PLUMA EMPREENDIMENTOS IMOBILIARIOS;Controladoria;Controladoria;Walceir Hernandes;Sem Atividade;Ok;1;Concluído;2026-05-08 17:44
P9;CON-01 -Gerar Contabilizacao;FPM.CTL.036.V4;Controladoria;FPM ADMINISTRACAO E PARTICIPACOES LTDA;Controladoria;Controladoria;Walceir Hernandes;Sem Atividade;Ok;1;Concluído;2026-05-08 17:44
P9;CON-01 -Gerar Contabilizacao;MAIS_FRANGO.CTL.051.V4;Controladoria;MAIS FRANGO MIRAGUAI LTDA;Controladoria;Controladoria;Walceir Hernandes;Sem Atividade;Ok;1;Concluído;2026-05-08 17:44
P9;CON-01 -Gerar Contabilizacao;DF_AVES.CTL.058.V4;Controladoria;DF AVES LTDA;Controladoria;Controladoria;Walceir Hernandes;Sem Atividade;Ok;1;Concluído;2026-05-08 17:44
P9;CON-01 -Gerar Contabilizacao;GPL_TRADING.CTL.005.V4;Controladoria;GPL TRADING IMPORTACAO E EXPORTACAO LTDA;Controladoria;Controladoria;Walceir Hernandes;Sem Atividade;Ok;1;Concluído;2026-05-08 17:44
P9;CON-01 -Gerar Contabilizacao;BELLO.CTL.049.V4;Controladoria;BELLO ALIMENTOS LTDA;Controladoria;Controladoria;Walceir Hernandes;Sem Atividade;Ok;1;Concluído;2026-05-08 17:44
P9;CON-01 -Gerar Contabilizacao;ASTRA.CTL.059.V4;Controladoria;ASTRA COMERCIAL DE PRODUTOS ALIMENTICIOS LTDA;Controladoria;Controladoria;Walceir Hernandes;Sem Atividade;Ok;1;Concluído;2026-05-08 17:44
P9;CON-01 -Gerar Contabilizacao;DOURAMIX.CTL.051.V4;Controladoria;RACOES DOURAMIX LTDA;Controladoria;Controladoria;Walceir Hernandes;Sem Atividade;Ok;2;Concluído;2026-05-08 17:44
P9;CON-01 -Gerar Contabilizacao;COPRIMAR.CTL.042.V4;Controladoria;COPRIMAR COMERCIO DE PESCADOS E FRUTOS DO MAR LTDA;Controladoria;Controladoria;Walceir Hernandes;Sem Atividade;Ok;1;Concluído;2026-05-08 17:44
P9;CON-01 -Gerar Contabilizacao;PLUSVAL.CTL.038.V4;Controladoria;PLUSVAL AGROAVICOLA LTDA;Controladoria;Controladoria;Walceir Hernandes;Sem Atividade;Ok;1;Concluído;2026-05-08 17:44
P9;CON-01 -Gerar Contabilizacao;PLUMA_GEN.CTL.048.V4;Controladoria;PLUMA GENETICS LTDA;Controladoria;Controladoria;Walceir Hernandes;Sem Atividade;Ok;1;Concluído;2026-05-08 17:44
P1;CON-01 -Importar Lancamentos;MAIS_FRANGO.CTL.059.V6;Controladoria;MAIS FRANGO MIRAGUAI LTDA;Controladoria;Controladoria;Walceir Hernandes;Sem Atividade;Ok;1;Concluído;2026-05-08 17:44
P1;CON-01 -Importar Lancamentos;MAR_E_TERRA.CTL.048.V6;Controladoria;MAR & TERRA INDUSTRIA E COMERCIO DE PESCADOS S.A;Controladoria;Controladoria;Walceir Hernandes;Sem Atividade;Ok;1;Concluído;2026-05-08 17:44
P2;CON-01 -Importar Lancamentos;ASTRA.CTL.033.V6;Controladoria;ASTRA COMERCIAL DE PRODUTOS ALIMENTICIOS LTDA;Controladoria;Controladoria;Walceir Hernandes;Sem Atividade;Ok;1;Concluído;2026-05-08 17:44
P3;CON-01 -Importar Lancamentos;BELLO.CTL.034.V6;Controladoria;BELLO ALIMENTOS LTDA;Controladoria;Controladoria;Walceir Hernandes;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-05-08 17:44
P2;CON-01 -Importar Lancamentos;CASSILANDIA.CTL.036.V6;Controladoria;CASSILANDIA AGROAVICOLA LTDA;Controladoria;Controladoria;Walceir Hernandes;Sem Atividade;Ok;1;Concluído;2026-05-08 17:44
P9;CON-01 -Importar Lancamentos;ABL.CTL.014.V4;Controladoria;ABL PARTICIPACOES SOCIAIS LTDA;Controladoria;Controladoria;Walceir Hernandes;Sem Atividade;Ok;1;Concluído;2026-05-08 17:44
P9;CON-01 -PESQUISAR LOTES CONTABEIS;PLUMA_AGRO.CTL.024.V4;Controladoria;PLUMA AGROAVICOLA LTDA;Controladoria;Controladoria;Walceir Hernandes;Sem Atividade;Ok;1;Concluído;2026-05-08 17:44
P9;CON-01 -Pesquisar Lotes Contabeis;CASSILANDIA.CTL.034.V4;Controladoria;CASSILANDIA AGROAVICOLA LTDA;Controladoria;Controladoria;Walceir Hernandes;Sem Atividade;Ok;1;Concluído;2026-05-08 17:44
P9;CON-01 -Pesquisar Lotes Contabeis;MAIS_FRANGO.CTL.046.V4;Controladoria;MAIS FRANGO MIRAGUAI LTDA;Controladoria;Controladoria;Walceir Hernandes;Sem Atividade;Ok;1;Concluído;2026-05-08 17:44
P9;CON-01 -Pesquisar Lotes Contabeis;PLUSVAL.CTL.048.V4;Controladoria;PLUSVAL AGROAVICOLA LTDA;Controladoria;Controladoria;Walceir Hernandes;Sem Atividade;Ok;1;Concluído;2026-05-08 17:44
P9;CON-01 -Pesquisar Lotes Contabeis;FPM.CTL.054.V4;Controladoria;FPM ADMINISTRACAO E PARTICIPACOES LTDA;Controladoria;Controladoria;Walceir Hernandes;Sem Atividade;Ok;1;Concluído;2026-05-08 17:44
P9;CON-01 -Pesquisar Lotes Contabeis;ASTRA.CTL.057.V4;Controladoria;ASTRA COMERCIAL DE PRODUTOS ALIMENTICIOS LTDA;Controladoria;Controladoria;Walceir Hernandes;Sem Atividade;Ok;1;Concluído;2026-05-08 17:44
P9;CON-01 -Pesquisar Lotes Contabeis;DOURAMIX.CTL.053.V4;Controladoria;RACOES DOURAMIX LTDA;Controladoria;Controladoria;Walceir Hernandes;Sem Atividade;Ok;1;Concluído;2026-05-08 17:44
P9;CON-01 -Pesquisar Lotes Contabeis;MAR_E_TERRA.CTL.054.V4;Controladoria;MAR & TERRA INDUSTRIA E COMERCIO DE PESCADOS S.A;Controladoria;Controladoria;Walceir Hernandes;Sem Atividade;Ok;1;Concluído;2026-05-08 17:44
P9;CON-01 -Pesquisar Lotes Contabeis;BELLO.CTL.050.V4;Controladoria;BELLO ALIMENTOS LTDA;Controladoria;Controladoria;Walceir Hernandes;Sem Atividade;Ok;1;Concluído;2026-05-08 17:44
P9;CON-01 -Pesquisar Lotes Contabeis;PLUMA_GEN.CTL.037.V4;Controladoria;PLUMA GENETICS LTDA;Controladoria;Controladoria;Walceir Hernandes;Sem Atividade;Ok;1;Concluído;2026-05-08 17:44
P9;CON-01 -Pesquisar Lotes Contabeis;GPL_TRADING.CTL.011.V4;Controladoria;GPL TRADING IMPORTACAO E EXPORTACAO LTDA;Controladoria;Controladoria;Walceir Hernandes;Sem Atividade;Ok;1;Concluído;2026-05-08 17:44
P9;CON-01 -Pesquisar Lotes Contabeis;COPRIMAR.CTL.044.V4;Controladoria;COPRIMAR COMERCIO DE PESCADOS E FRUTOS DO MAR LTDA;Controladoria;Controladoria;Walceir Hernandes;Sem Atividade;Ok;1;Concluído;2026-05-08 17:44
P9;CON-01 -Pesquisar Lotes Contabeis;DF_AVES.CTL.033.V4;Controladoria;DF AVES LTDA;Controladoria;Controladoria;Walceir Hernandes;Sem Atividade;Ok;1;Concluído;2026-05-08 17:44
P9;CON-01 -Pesquisar Lotes Contabeis;PLUMA_EMP.CTL.054.V4;Controladoria;PLUMA EMPREENDIMENTOS IMOBILIARIOS;Controladoria;Controladoria;Walceir Hernandes;Sem Atividade;Ok;1;Concluído;2026-05-08 17:44
P9;CON-01 -REVERTER LANCAMENTOS CONTABEIS;PLUMA_AGRO.CTL.018.V4;Controladoria;PLUMA AGROAVICOLA LTDA;Controladoria;Controladoria;Walceir Hernandes;Sem Atividade;Ok;1;Concluído;2026-05-08 17:44
P9;CON-01 -Reverter Lancamentos Contabeis;CASSILANDIA.CTL.051.V4;Controladoria;CASSILANDIA AGROAVICOLA LTDA;Controladoria;Controladoria;Walceir Hernandes;Sem Atividade;Ok;1;Concluído;2026-05-08 17:44
P9;CON-01 -Reverter Lancamentos Contabeis;PLUSVAL.CTL.042.V4;Controladoria;PLUSVAL AGROAVICOLA LTDA;Controladoria;Controladoria;Walceir Hernandes;Sem Atividade;Ok;1;Concluído;2026-05-08 17:44
P9;CON-01 -Reverter Lancamentos Contabeis;FPM.CTL.043.V4;Controladoria;FPM ADMINISTRACAO E PARTICIPACOES LTDA;Controladoria;Controladoria;Walceir Hernandes;Sem Atividade;Ok;1;Concluído;2026-05-08 17:44
P9;CON-01 -Reverter Lancamentos Contabeis;ASTRA.CTL.051.V4;Controladoria;ASTRA COMERCIAL DE PRODUTOS ALIMENTICIOS LTDA;Controladoria;Controladoria;Walceir Hernandes;Sem Atividade;Ok;1;Concluído;2026-05-08 17:44
P9;CON-01 -Reverter Lancamentos Contabeis;MAIS_FRANGO.CTL.050.V4;Controladoria;MAIS FRANGO MIRAGUAI LTDA;Controladoria;Controladoria;Walceir Hernandes;Sem Atividade;Ok;1;Concluído;2026-05-08 17:44
P9;CON-01 -Reverter Lancamentos Contabeis;GPL_TRADING.CTL.012.V4;Controladoria;GPL TRADING IMPORTACAO E EXPORTACAO LTDA;Controladoria;Controladoria;Walceir Hernandes;Sem Atividade;Ok;1;Concluído;2026-05-08 17:44
P9;CON-01 -Reverter Lancamentos Contabeis;PLUMA_EMP.CTL.037.V4;Controladoria;PLUMA EMPREENDIMENTOS IMOBILIARIOS;Controladoria;Controladoria;Walceir Hernandes;Sem Atividade;Ok;1;Concluído;2026-05-08 17:44
P9;CON-01 -Reverter Lancamentos Contabeis;DOURAMIX.CTL.034.V4;Controladoria;RACOES DOURAMIX LTDA;Controladoria;Controladoria;Walceir Hernandes;Sem Atividade;Ok;1;Concluído;2026-05-08 17:44
P9;CON-01 -Reverter Lancamentos Contabeis;DF_AVES.CTL.041.V4;Controladoria;DF AVES LTDA;Controladoria;Controladoria;Walceir Hernandes;Sem Atividade;Ok;1;Concluído;2026-05-08 17:44
P9;CON-01 -Reverter Lancamentos Contabeis;BELLO.CTL.033.V4;Controladoria;BELLO ALIMENTOS LTDA;Controladoria;Controladoria;Walceir Hernandes;Sem Atividade;Ok;1;Concluído;2026-05-08 17:44
P9;CON-01 -Reverter Lancamentos Contabeis;PLUMA_GEN.CTL.034.V4;Controladoria;PLUMA GENETICS LTDA;Controladoria;Controladoria;Walceir Hernandes;Sem Atividade;Ok;1;Concluído;2026-05-08 17:44
P9;CON-01 -Reverter Lancamentos Contabeis;COPRIMAR.CTL.036.V4;Controladoria;COPRIMAR COMERCIO DE PESCADOS E FRUTOS DO MAR LTDA;Controladoria;Controladoria;Walceir Hernandes;Sem Atividade;Ok;1;Concluído;2026-05-08 17:44
P9;CON-01 -Reverter Lancamentos Contabeis;MAR_E_TERRA.CTL.038.V4;Controladoria;MAR & TERRA INDUSTRIA E COMERCIO DE PESCADOS S.A;Controladoria;Controladoria;Walceir Hernandes;Sem Atividade;Ok;1;Concluído;2026-05-08 17:44
P2;CON-02-Validar Lancamentos Sub-Razao;CASSILANDIA.CTL.035.V6;Controladoria;CASSILANDIA AGROAVICOLA LTDA;Controladoria;Controladoria;Walceir Hernandes;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-05-08 17:44
P2;CON-02-Validar Lancamentos Sub-Razao;ASTRA.CTL.044.V6;Controladoria;ASTRA COMERCIAL DE PRODUTOS ALIMENTICIOS LTDA;Controladoria;Controladoria;Walceir Hernandes;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-05-08 17:44
P1;CON-02-Validar Lancamentos Sub-Razao;MAR_E_TERRA.CTL.033.V6;Controladoria;MAR & TERRA INDUSTRIA E COMERCIO DE PESCADOS S.A;Controladoria;Controladoria;Walceir Hernandes;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-05-08 17:44
P3;CON-02-Validar Lancamentos Sub-Razao;BELLO.CTL.039.V6;Controladoria;BELLO ALIMENTOS LTDA;Controladoria;Controladoria;Walceir Hernandes;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-05-08 17:44
P1;CON-02-Validar Lancamentos Sub-Razao;MAIS_FRANGO.CTL.043.V6;Controladoria;MAIS FRANGO MIRAGUAI LTDA;Controladoria;Controladoria;Walceir Hernandes;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-05-08 17:44
P1;CON-03 -Gerar Alocacao;MAR_E_TERRA.CTL.053.V6;Controladoria;MAR & TERRA INDUSTRIA E COMERCIO DE PESCADOS S.A;Controladoria;Controladoria;Walceir Hernandes;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-05-08 17:44
P3;CON-03 -Gerar Alocacao;BELLO.CTL.054.V6;Controladoria;BELLO ALIMENTOS LTDA;Controladoria;Controladoria;Walceir Hernandes;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-05-08 17:44
P1;CON-03 -Gerar Alocacao;MAIS_FRANGO.CTL.053.V6;Controladoria;MAIS FRANGO MIRAGUAI LTDA;Controladoria;Controladoria;Walceir Hernandes;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-05-08 17:44
P2;CON-03 -Gerar Alocacao;ASTRA.CTL.049.V6;Controladoria;ASTRA COMERCIAL DE PRODUTOS ALIMENTICIOS LTDA;Controladoria;Controladoria;Walceir Hernandes;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-05-08 17:44
P2;CON-03 -Gerar Alocacao;CASSILANDIA.CTL.047.V6;Controladoria;CASSILANDIA AGROAVICOLA LTDA;Controladoria;Controladoria;Walceir Hernandes;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-05-08 17:44
P9;CON-04-ABRIR PERIODOS - CONTABILIDADE;PLUMA_AGRO.CTL.016.V4;Controladoria;PLUMA AGROAVICOLA LTDA;Controladoria;Controladoria;Walceir Hernandes;Sem Atividade;Ok;1;Concluído;2026-05-08 17:44
P9;CON-04-Abrir Periodos - Contabilidade;MAPA.CTL.021.V4;Controladoria;MAPA PARTICIPACOES SOCIAIS LTDA;Controladoria;Controladoria;Walceir Hernandes;Sem Atividade;Ok;1;Concluído;2026-05-08 17:44
P9;CON-04-Abrir Periodos - Contabilidade;ENGENHO.CTL.043.V4;Controladoria;ENGENHO DA PROSA LTDA;Controladoria;Controladoria;Walceir Hernandes;Sem Atividade;Ok;1;Concluído;2026-05-08 17:44
P9;CON-04-Abrir Periodos - Contabilidade;PLUMA_EMP.CTL.038.V4;Controladoria;PLUMA EMPREENDIMENTOS IMOBILIARIOS;Controladoria;Controladoria;Walceir Hernandes;Sem Atividade;Ok;1;Concluído;2026-05-08 17:44
P9;CON-04-Abrir Periodos - Contabilidade;PLUSVAL.CTL.037.V4;Controladoria;PLUSVAL AGROAVICOLA LTDA;Controladoria;Controladoria;Walceir Hernandes;Sem Atividade;Ok;2;Concluído;2026-05-08 17:44
P9;CON-04-Abrir Periodos - Contabilidade;COPRIMAR.CTL.057.V4;Controladoria;COPRIMAR COMERCIO DE PESCADOS E FRUTOS DO MAR LTDA;Controladoria;Controladoria;Walceir Hernandes;Sem Atividade;Ok;1;Concluído;2026-05-08 17:44
P9;CON-04-Abrir Periodos - Contabilidade;VDA.CTL.017.V4;Controladoria;VDA ADMINISTRADORA DE BENS LTDA;Controladoria;Controladoria;Walceir Hernandes;Sem Atividade;Ok;1;Concluído;2026-05-08 17:44
P9;CON-04-Abrir Periodos - Contabilidade;BELLO.CTL.058.V4;Controladoria;BELLO ALIMENTOS LTDA;Controladoria;Controladoria;Walceir Hernandes;Sem Atividade;Ok;1;Concluído;2026-05-08 17:44
P9;CON-04-Abrir Periodos - Contabilidade;FPM.CTL.053.V4;Controladoria;FPM ADMINISTRACAO E PARTICIPACOES LTDA;Controladoria;Controladoria;Walceir Hernandes;Sem Atividade;Ok;1;Concluído;2026-05-08 17:44
P9;CON-04-Abrir Periodos - Contabilidade;CASSILANDIA.CTL.057.V4;Controladoria;CASSILANDIA AGROAVICOLA LTDA;Controladoria;Controladoria;Walceir Hernandes;Sem Atividade;Ok;1;Concluído;2026-05-08 17:44
P9;CON-04-Abrir Periodos - Contabilidade;CP_PART.CTL.014.V4;Controladoria;CP PARTICIPACOES SOCIAIS LTDA;Controladoria;Controladoria;Walceir Hernandes;Sem Atividade;Ok;1;Concluído;2026-05-08 17:44
P9;CON-04-Abrir Periodos - Contabilidade;ABL.CTL.020.V4;Controladoria;ABL PARTICIPACOES SOCIAIS LTDA;Controladoria;Controladoria;Walceir Hernandes;Sem Atividade;Ok;1;Concluído;2026-05-08 17:44
P9;CON-04-Abrir Periodos - Contabilidade;CP_ADMIN.CTL.015.V4;Controladoria;CP ADMINISTRADORA DE BENS LTDA;Controladoria;Controladoria;Walceir Hernandes;Sem Atividade;Ok;3;Concluído;2026-05-08 17:44
P9;CON-04-Abrir Periodos - Contabilidade;AMM.CTL.018.V4;Controladoria;AMM ADMINISTRADORA DE BENS LTDA;Controladoria;Controladoria;Walceir Hernandes;Sem Atividade;Ok;1;Concluído;2026-05-08 17:44
P9;CON-04-Abrir Periodos - Contabilidade;SANTA_CECILIA.CTL.052.V4;Controladoria;AVICOLA SANTA CECILIA LTDA;Controladoria;Controladoria;Walceir Hernandes;Sem Atividade;Ok;1;Concluído;2026-05-08 17:44
P9;CON-04-Abrir Periodos - Contabilidade;PLUMA_GEN.CTL.044.V4;Controladoria;PLUMA GENETICS LTDA;Controladoria;Controladoria;Walceir Hernandes;Sem Atividade;Ok;1;Concluído;2026-05-08 17:44
P9;CON-04-Abrir Periodos - Contabilidade;AVP.CTL.013.V4;Controladoria;AVP PARTICIPACOES SOCIAIS LTDA;Controladoria;Controladoria;Walceir Hernandes;Sem Atividade;Ok;1;Concluído;2026-05-08 17:44
P9;CON-04-Abrir Periodos - Contabilidade;MM.CTL.007.V4;Controladoria;MM PARTICIPACOES SOCIAIS LTDA;Controladoria;Controladoria;Walceir Hernandes;Sem Atividade;Ok;1;Concluído;2026-05-08 17:44
P9;CON-04-Abrir Periodos - Contabilidade;TPMAR.CTL.038.V4;Controladoria;TPMAR ADMINISTRADORA DE BENS LTDA;Controladoria;Controladoria;Walceir Hernandes;Sem Atividade;Ok;1;Concluído;2026-05-08 17:44
P9;CON-04-Abrir Periodos - Contabilidade;AMP.CTL.022.V4;Controladoria;AMP PARTICIPACOES SOCIAIS LTDA;Controladoria;Controladoria;Walceir Hernandes;Sem Atividade;Ok;1;Concluído;2026-05-08 17:44
P9;CON-04-Abrir Periodos - Contabilidade;MAIS_FRANGO.CTL.057.V4;Controladoria;MAIS FRANGO MIRAGUAI LTDA;Controladoria;Controladoria;Walceir Hernandes;Sem Atividade;Ok;2;Concluído;2026-05-08 17:44
P9;CON-04-Abrir Periodos - Contabilidade;PFL.CTL.020.V4;Controladoria;PFL ADMINISTRADORA DE BENS LTDA;Controladoria;Controladoria;Walceir Hernandes;Sem Atividade;Ok;1;Concluído;2026-05-08 17:44
P9;CON-04-Abrir Periodos - Contabilidade;DF_AVES.CTL.057.V4;Controladoria;DF AVES LTDA;Controladoria;Controladoria;Walceir Hernandes;Sem Atividade;Ok;1;Concluído;2026-05-08 17:44
P9;CON-04-Abrir Periodos - Contabilidade;3P.CTL.020.V4;Controladoria;3P PARTICIPACOES SOCIAIS LTDA;Controladoria;Controladoria;Walceir Hernandes;Sem Atividade;Ok;1;Concluído;2026-05-08 17:44
P9;CON-04-Abrir Periodos - Contabilidade;FLP.CTL.015.V4;Controladoria;FLP ADMINISTRADORA DE BENS LTDA;Controladoria;Controladoria;Walceir Hernandes;Sem Atividade;Ok;2;Concluído;2026-05-08 17:44
P9;CON-04-Abrir Periodos - Contabilidade;DOURAMIX.CTL.050.V4;Controladoria;RACOES DOURAMIX LTDA;Controladoria;Controladoria;Walceir Hernandes;Sem Atividade;Ok;1;Concluído;2026-05-08 17:44
P9;CON-04-Abrir Periodos - Contabilidade;ASTRA.CTL.037.V4;Controladoria;ASTRA COMERCIAL DE PRODUTOS ALIMENTICIOS LTDA;Controladoria;Controladoria;Walceir Hernandes;Sem Atividade;Ok;1;Concluído;2026-05-08 17:44
P9;CON-04-Abrir Periodos - Contabilidade;MZK.CTL.005.V4;Controladoria;MZK PARTICIPACOES SOCIAIS LTDA;Controladoria;Controladoria;Walceir Hernandes;Sem Atividade;Ok;1;Concluído;2026-05-08 17:44
P9;CON-04-Abrir Periodos - Contabilidade;AVD.CTL.005.V4;Controladoria;AVD PARTICIPACOES SOCIAS LTDA;Controladoria;Controladoria;Walceir Hernandes;Sem Atividade;Ok;1;Concluído;2026-05-08 17:44
